#--------------------------------------------------------------------------------
# Auto-generated by Migen (e2e6c72) & LiteX (18a9d4f) on 2020-02-15 23:31:38
#--------------------------------------------------------------------------------
csr_register,keyboard_row3dat,0xf000880c,1,ro
csr_register,ctrl_scratch,0xf0000004,1,rw
csr_register,i2c_ev_enable,0xf0005820,1,rw
csr_register,spinor_delay_status,0xf0008008,1,ro
csr_register,i2c_ev_pending,0xf000581c,1,rw
csr_register,info_dna_id,0xf0003800,2,ro
csr_register,spinor_ev_enable,0xf0008020,1,rw
csr_register,com_ev_enable,0xf0005018,1,rw
csr_register,gpio_input,0xf0009004,1,ro
csr_register,keyboard_row4dat,0xf0008810,1,ro
csr_register,spinor_ecc_address,0xf0008024,1,ro
csr_register,crg_mmcm_drp_drdy,0xf0003010,1,ro
csr_register,audio_rx_stat,0xf000a810,1,ro
csr_register,romtest_address,0xf000a000,1,rw
csr_register,memlcd_command,0xf0004800,1,rw
csr_register,com_control,0xf0005008,1,rw
csr_register,memlcd_prescaler,0xf0004808,1,rw
csr_register,reboot_ctrl,0xf0002800,1,rw
csr_register,gpio_ev_enable,0xf000901c,1,rw
csr_register,spinor_config,0xf0008000,1,rw
csr_register,ctrl_bus_errors,0xf0000008,1,ro
csr_register,info_xadc_drp_adr,0xf0003854,1,rw
csr_register,timer0_ev_status,0xf0002014,1,rw
csr_register,info_platform_target,0xf0003824,2,ro
csr_register,crg_mmcm_drp_write,0xf000300c,1,rw
csr_register,ctrl_reset,0xf0000000,1,rw
csr_register,keyboard_row8dat,0xf0008820,1,ro
csr_register,uart_ev_pending,0xf0001810,1,rw
csr_register,crg_mmcm_drp_dat_r,0xf000301c,1,ro
csr_register,timer0_ev_enable,0xf000201c,1,rw
csr_register,info_xadc_drp_drdy,0xf0003850,1,ro
csr_register,ticktimer_control,0xf0007000,1,rw
csr_register,gpio_output,0xf0009000,1,rw
csr_register,keyboard_row5dat,0xf0008814,1,ro
csr_register,info_xadc_drp_read,0xf0003848,1,rw
csr_register,info_xadc_eoc,0xf000383c,1,ro
csr_register,uart_rxtx,0xf0001800,1,rw
csr_register,uart_rxempty,0xf0001808,1,ro
csr_register,spinor_ev_pending,0xf000801c,1,rw
csr_register,com_rx,0xf0005004,1,ro
csr_register,i2c_ev_status,0xf0005818,1,rw
csr_register,keyboard_ev_pending,0xf0008828,1,rw
csr_register,com_status,0xf000500c,1,ro
csr_register,info_xadc_vccbram,0xf0003838,1,ro
csr_register,i2c_status,0xf0005814,1,ro
csr_register,trng_osc_rand,0xf000b004,1,ro
csr_register,audio_rx_ctl,0xf000a80c,1,rw
csr_register,com_ev_pending,0xf0005014,1,rw
csr_register,timer0_en,0xf0002008,1,rw
csr_register,keyboard_ev_enable,0xf000882c,1,rw
csr_register,trng_osc_status,0xf000b008,1,ro
csr_register,power_power,0xf0007800,1,rw
csr_register,memlcd_ev_status,0xf000480c,1,rw
csr_register,keyboard_row2dat,0xf0008808,1,ro
csr_register,gpio_ev_status,0xf0009014,1,rw
csr_register,audio_ev_enable,0xf000a808,1,rw
csr_register,com_ev_status,0xf0005010,1,rw
csr_register,crg_mmcm_drp_dat_w,0xf0003018,1,rw
csr_register,memlcd_ev_pending,0xf0004810,1,rw
csr_register,crg_mmcm_drp_reset,0xf0003000,1,rw
csr_register,audio_ev_status,0xf000a800,1,rw
constant,config_cpu_type_vexriscv,None,,
constant,audio_interrupt,6,,
constant,timer0_interrupt,1,,
constant,config_csr_alignment,32,,
constant,config_csr_data_width,32,,
constant,gpio_interrupt,5,,
constant,config_cpu_reset_addr,0,,
constant,i2c_interrupt,2,,
constant,btevents_interrupt,3,,
constant,uart_interrupt,0,,
constant,config_clock_frequency,100000000,,
constant,keyboard_interrupt,4,,
constant,config_cpu_variant_standard,None,,
memory_region,sram_ext,0x40000000,16777216,cached
memory_region,sram,0x10000000,131072,cached
memory_region,memlcd,0xb0000000,23584,cached
memory_region,vexriscv_debug,0xefff0000,256,cached
memory_region,csr,0xf0000000,65536,io
memory_region,audio,0xe0000000,4,io
memory_region,rom,0x00000000,0,cached
memory_region,spiflash,0x20000000,134217728,cached
